X,Y,osm_id,osm_type,completeness,is_in_health_zone,amenity,speciality,addr_street,operator,water_source,changeset_id,insurance,staff_doctors,contact_number,uuid,electricity,opening_hours,operational_status,source,is_in_health_area,hidden,changeset_version,emergency,changeset_timestamp,addr_housenumber,addr_postcode,health_amenity_type,addr_city,name,staff_nurses,changeset_user,wheelchair,beds,url,dispensing,healthcare,operator_type
-7.92787764823601,12.5796591478611,6232648467,node,9,,pharmacy,,,,,66596668,,,,941904d8b7424b6c97fd748451d7a27a,,,,,,0,1,,2019/01/24 10:24:08,,,,,pharmacie teriya,,sangare ouleymatou,,,,,,
-8.22799244573497,11.9247178533645,2163839579,node,15,,clinic,,,,,26827982,,,,094e85c5974c470bbc3c2bb9dbbc9a26,,,,OMS Survey,,0,2,,2014/11/16 18:17:08,,,,,Centre de Santé Communautaire de Manincoura,,jgc,no,,,,,
-11.751260233515,14.5916981242892,6987306585,node,9,,doctors,,,,,77231502,,,,e8e9d5aad2a54590b38e26985c2b0a12,,,,,,0,1,,2019/11/18 14:05:45,,,,,CSCOM D'AMBIDEDI KHORE,,ly09,,,,,,
-8.02588531420616,12.5964790291403,1086034858,node,12,,doctors,,,,,60403647,,,,364ac3cb1e7841718a9ad40b25f5d479,,24/7,,,,0,4,,2018/07/04 09:51:16,,,,,Kala Djata,,Jean-Marc Liotier,,,,,,
,,436866621,way,12,,clinic,,,,,92452531,,,,30166da076bd4b3183757b16eb4897e0,,,,,,0,2,,2020/10/14 06:36:26,,,,,Dispensaire des soeurs religieuses,,Greg_Rose,,,,,clinic,
-7.99273245640299,12.5594069610513,3192798456,node,15,,clinic,,,,,58559536,,,,0a52a3aaafc44d8aa6cf458f6ff0eea6,,,,OMS Survey,,0,2,,2018/04/30 15:59:02,,,,,Centre de Santé Communautaire ASACOGA,,Daouda Sangare,yes,,,,,
-8.03346984693079,12.616902542051,3189067690,node,12,,clinic,,,,,70577435,,,,0332f83117914e0087fcfb81960d02d7,,,,OMS Survey,,0,5,,2019/05/24 08:27:31,,,,,Centre de Santé de Référence de Commune 4,,Oxus,,,,,,
,,589040833,way,12,,clinic,,,,,68105033,,,,437976e7306b42069b0d7d225a82e01a,,,,,,0,2,,2019/03/13 15:57:43,,,,,DISPENSAIRE,,Johnwhelan,,,,,clinic,
-9.45592843634296,13.2008912776409,6566472023,node,9,,hospital,,,,,71539565,,,,b1182a50605d40f185dd07e5b77c4f38,,,,,,0,1,,2019/06/23 19:22:41,,,,,,,Janmoellmann,,,,,hospital,
-8.07224754849662,12.5807287625251,5147673590,node,9,,doctors,,,,,52625666,,,,470fd197ab6b465280e85326198b2716,,,,,,0,1,,2017/10/04 13:40:15,,,,,Les Etoiles du Mandé,,Nathalie SIDIBE,,,,,,
,,448657377,way,6,,doctors,,,,,43032609,,,,70b4b0804e6d483081b4a647cc7d0c55,,,,,,0,2,,2016/10/20 13:38:57,,,,,,,mairieivry,,,,,,
-7.49135894361447,11.4144968226811,2163838905,node,15,,clinic,,,,,26821015,,,,52bdb44bc0cc4747820619f3fad4d0af,,,,OMS Survey,,0,2,,2014/11/16 12:48:34,,,,,Centre de Santé Communautaire de Bougouni Ouest,,jgc,yes,,,,,
-7.92051330810776,11.7003917214462,2163839727,node,15,,clinic,,,,,26849084,,,,775ba8f431d34bb897d7c56b24e34b35,,,,OMS Survey,,0,2,,2014/11/17 18:13:46,,,,,Centre de Santé Communautaire d'Ouroun,,jgc,yes,,,,,
-5.71973306677035,12.6682614802803,4361276269,node,9,,pharmacy,,,,,41610123,,,,63f2d82549144eddb3e1e0a034480b88,,,,,,0,1,,2016/08/22 09:26:12,,,,,Pharmacie du Carrefour,,Emmanuel Bama,,,,,,
-7.99713303938813,12.6162971171848,9167705618,node,9,,clinic,,,,,112423104,,,,b7ea6076229a4552a2f967e7496ee2d7,,,,,,0,1,,2021/10/12 15:31:41,,,,,Polyclinique Mohamed V,,ahmed minta,,,,,,
-8.00023140989623,12.6455910305859,5143327713,node,12,,pharmacy,,,,,71225653,,,,69baaceb49a54622ac23703071c97a76,,,,,,0,3,,2019/06/13 16:50:55,,,,,Pharmacie Belco,,mapman44,,,,,pharmacy,
-9.50664138129463,13.0265394773667,7746204613,node,9,,clinic,,,,,88488043,,,,89b2ffd6f37c46148a4659fc358fd978,,,,,,0,1,,2020/07/25 07:41:34,,,,,Clinique,,Daouda Sangare,,,,,,
,,385849105,way,9,,clinic,,,,,35946749,,,,d710d157b9fb4c5ea94667b9370b3191,,,,,,0,1,,2015/12/14 14:32:12,,,,,Clinique BATA - SEKOU,,Modibo KEITA,,,,,,
-8.00089684918916,12.574862519951,3192801078,node,15,,clinic,,,,,26972957,,,,f052bc33afe54816b002b2b372050bc4,,,,OMS Survey,,0,2,,2014/11/23 13:28:47,,,,,Centre de Santé Communautaire ASACOSAB II,,matthewsheffield,yes,,,,,
-8.002473233719,12.6115094579111,4664414675,node,12,,pharmacy,,,,,77315665,,,,296ef42ff92447aca8dd24fdf1227992,,,,,,0,3,,2019/11/20 10:24:49,,,,,Pharmacopée Dagaba,,SerV,,,,,pharmacy,
,,448670323,way,9,,doctors,,,,,44692390,,,,18d6cfd4ae5e4f9d9967d9e9a3d5f381,,,,,,0,2,,2016/12/26 21:58:47,,,,,Centre de Santé,,Violaine_Do,,,,,,
-7.93202350518368,13.2042525884515,5123170533,node,9,,doctors,,,,,52292336,,,,7864a3e105824b0c8493878ca87be76f,,,,,,0,1,,2017/09/22 23:56:13,,,,,Centre santé communautaire Ouolodo,,Toure 15,,,,,,
-3.00549202153496,16.7543284686085,2163840414,node,9,,doctors,,,,,50136325,,,,c2cee6ccceb944da94d4fe5f4179bbf8,,,,,,0,3,,2017/07/08 17:45:22,,,,,Garnison de TOMBOUCTOU,,سامبا,,,,,,
-3.47682546390186,16.3678084869693,6025156176,node,12,,,,,ASACO,,64016605,,,,a4a44e44ec8f4080a73d4b7e8c2fe3b2,,,,,,0,1,,2018/10/30 16:02:29,,,,,Kondi,,cissoko358,,,,,doctor,
,,650376799,way,12,,hospital,,,SEMAF,,64990898,,,,e7d77f88857e4a5ca1aae08bc6beca0a,,,,,,0,1,,2018/11/28 23:35:54,,,,,Hopital,,CISSOKO Mariam Harouna,,,,,,
,,702837778,way,9,,clinic,,,,,72061918,,,,084af9173b7c48d59fc938570798897b,,,,,,0,1,,2019/07/09 16:07:11,,,,,,,DMcCool,,,,,clinic,
-6.26865502078641,13.4428799235644,3189067715,node,15,,clinic,,,,,95319631,,,,68ca1eada9cb4aa38756c4dc1d4f3aa8,,,,OMS Survey,,0,6,,2020/12/05 00:01:35,,,,,Centre de Santé de Référence de Ségou,,Greg_Rose,,,,,clinic,
-7.99533696517611,12.6517942256675,3185909164,node,12,,hospital,,,,,58034682,,,,b65c9392457d4a22a3322c95ecf4e86d,,,,OMS Survey,,0,5,,2018/04/12 12:34:39,,,,,IOTA,,Doubassin,,,,,,
,,93316098,way,21,,dentist,,Rue 611,,,72582299,,,,53caee6153194e78a7959d43c1eb539f,,"Mo-Sa 08:30-12:00,15:00-18:00",,,,0,8,,2019/07/24 03:34:04,546,,,bamako,Cabinet Ménehiré DOLO,,HubMiner,,,,,,
-7.99520972788594,12.6235550909618,5301137921,node,12,,hospital,,,,,107798650,,,,b252d62b544546389d54fa07ded11cd6,,,,,,0,2,,2021/07/11 21:31:25,,,,,Golden Life,,Jens Kubieziel,,,,,hospital,
-11.6605259640237,14.4562600638693,5877029685,node,9,,doctors,,,,,62231553,,,,50ffcf912ff3473f9e388f943e7d3b61,,,,,,0,1,,2018/09/02 23:32:25,,,,,SITE ASC SINSINCOURA,,ly09,,,,,,
-7.9894526176912,12.6236655644456,1907336386,node,6,,pharmacy,,,,,13047327,,,,fda752fb743f4e048cf8a34abe43e16f,,,,,,0,1,,2012/09/09 17:47:31,,,,,,,prior,,,,,,
,,791349153,way,12,,hospital,,,,,83474383,,,,8ba737fbb0504300b108d287c9581aa1,,,,,,0,1,,2020/04/13 11:44:12,,,,,CSCOM,,_aahu_,,,,,hospital,
-7.97036174356612,12.5819932564378,3386356850,node,12,,pharmacy,,,,,29295569,,,,38f6c247309c45efa8b701cb73d43112,,,,,,0,1,,2015/03/06 18:53:04,,,,,Pharmacie Officine Amon,,Nathalie SIDIBE,,,,no,,
-7.77820493693267,12.6167126919441,4706957845,node,9,,pharmacy,,,,,46421321,,,,8fc6cf82d5db42e0a10dfdfb9200ed8c,,,,,,0,1,,2017/02/26 17:38:16,,,,,Pharmacie Salma,,Nathalie SIDIBE,,,,,,
-9.48942822111849,13.0427615613116,7741756099,node,9,,clinic,,,,,88423726,,,,7e3e5a1644ed43608a10c6d26f323afe,,,,,,0,1,,2020/07/23 20:18:46,,,,,Clinique Medical Lumière,,Daouda Sangare,,,,,,
-8.65212303274217,11.676802363707,6042680223,node,6,,pharmacy,,,,,64245127,,,,69bd61ddf67148dfb75bf2ee5cbd0397,,,,,,0,1,,2018/11/06 20:57:36,,,,,,,sulbi,,,,,,
-7.98820346266126,12.5671617302294,5260848322,node,6,,pharmacy,,,,,54282640,,,,3780dc5d53874c91bf195d0fd81cd7de,,,,,,0,1,,2017/12/02 21:36:20,,,,,,,YayaZie,,,,,,
-5.70011790460174,11.3118277288991,5995422151,node,9,,pharmacy,,,,,63642701,,,,afc4e7773b2e4ba18243fb06851260d1,,,,,,0,1,,2018/10/18 12:17:16,,,,,Pharmacie Jean Bernard Sanogo,,saliousoft,,,,,,
-6.25551462736226,13.4325429414757,4005366260,node,9,,hospital,,,,,37200465,,,,8c9d9cef84364bf4aa599462ce8e68d4,,,,,,0,1,,2016/02/14 09:56:16,,,,,CSCOM,,Emmanuel Bama,,,,,,
-8.9900626770542,12.9581204325132,2163839811,node,15,,clinic,,,,,26834382,,,,e4aa66ad34394d24b2997e484344c7cc,,,,OMS Survey,,0,2,,2014/11/17 00:27:06,,,,,Centre de Santé Communautaire de Sébékoro,,jgc,yes,,,,,
-5.93922988135611,13.5992055190546,2163839856,node,9,,clinic,,,,,17338448,,,,3dfdb23fabe74ade884a06f1af3b6c91,,,,,,0,2,,2013/08/13 23:01:29,,,,,CSCOM de SOKE,,Paul Mallet,,,,,,
-4.56195218080111,13.9056896409561,6205840352,node,12,,hospital,,,,,70939750,,,,392af5fe91824e2caa74fb7103fd5cc0,,,,,,0,2,,2019/06/04 22:29:11,,,,,Grand hopital de Djenne,,mapman44,,,,,hospital,
-8.05810266779613,12.5954915571275,5691089723,node,9,,doctors,,,,,59849250,,,,814f0aa2ee714171b281fd0b65044bc8,,,,,,0,1,,2018/06/14 15:52:50,,,,,Cabinet médical,,Fassiriman Dabo,,,,,,
-7.91807090534203,12.5647237698723,3196155332,node,12,,clinic,,,,,26895573,,,,67a901dac9af4ec4b3f953346929d015,,,,Cluster Nutrition,,0,1,,2014/11/19 20:59:05,,,,,Centre de Santé Communautaire de Sirakoro Meguetana,,jgc,,,,,,
-3.39560490596955,14.5570402957713,5287845438,node,9,,doctors,,,,,54685607,,,,579031ef7fbe4b9eb27f41a511887e5c,,,,,,0,1,,2017/12/16 17:24:04,,,,,CSCOM Kani kogouna,,Toure 15,,,,,,
-7.70560416058592,12.0548791704605,2163839786,node,15,,clinic,,,,,26895573,,,,40e20075c9314c9988c499905ab20af4,,,,OMS Survey,,0,2,,2014/11/19 20:59:11,,,,,Centre de Santé Communautaire de Sanankoro-Djitoumou,,jgc,no,,,,,
-7.95777975253139,12.6127568527414,3386438297,node,9,,clinic,,,,,29296036,,,,254d457c415f44b482a3cf5d8675e643,,,,,,0,1,,2015/03/06 19:15:20,,,,,Clinique Renaissance,,Mamery KANE,,,,,,
-5.66533594009778,11.3294870577812,4891930712,node,9,,clinic,,,,,49194384,,,,e3715345589d40dbb80c395249469e08,,,,,,0,1,,2017/06/02 12:02:19,,,,,Dr Kampo,,Mamadougisminusma,,,,,,
-8.0017580059212,12.637601651938,5432362724,node,9,,pharmacy,,,,,56624919,,,,7f8e555c74964a119374186cc91cc235,,,,,,0,1,,2018/02/24 00:01:46,,,,,Pharmacie Populaire du Mali,,Nathalie SIDIBE,,,,,,
-9.01520872185085,14.4951675172963,4423822514,node,9,,doctors,,,,,43518066,,,,4b582d2f4592476792a5e87d8aa12c9f,,,,,,0,2,,2016/11/09 18:50:54,,,,,Centre de Santé,,phjarry,,,,,,
-8.85478001711914,12.2319299435566,2163838825,node,15,,clinic,,,,,26827982,,,,df7e9b59d2e24cbea04fe6e6f0758e67,,,,OMS Survey,,0,2,,2014/11/16 18:17:06,,,,,Centre de Santé Communautaire de Balan-Bakama,,jgc,no,,,,,
,,590732045,way,9,,hospital,,,,,84829925,,,,24719e7826a343508fd1f878e408d03e,,,,,,0,2,,2020/05/07 11:42:12,,,,,,,Ambassador_Spock,,,,,hospital,
-4.90240404913231,12.5025292939536,6037734534,node,9,,doctors,,,,,68404386,,,,8f62b52ecda04e3095ebc6a576ce67d7,,,,,,0,2,,2019/03/22 10:01:39,,,,,Centre de santé communale de kiffosso,,Jean-Marc Liotier,,,,,,
-9.49027244640612,13.0444058392572,7741433233,node,9,,clinic,,,,,88417781,,,,e1e382efa96d4f1ebbe2703894a4118a,,,,,,0,1,,2020/07/23 17:18:29,,,,,Clinique Medical de l'Amitié,,Daouda Sangare,,,,,,
-7.99422544099627,12.6025617762734,7727343439,node,9,,pharmacy,,,,,95347947,,,,6d957a4fd3e143a0b4af82d1153ff369,,,,,,0,2,,2020/12/05 20:47:58,,,,,PHARMACIE,,UNGSC-DTLM-Ale_Zena,,,,,,
-7.98850278042357,12.619068425831,3244219071,node,9,,pharmacy,,,,,27584409,,,,5a63e3ef527246479ac06377838416c9,,,,,,0,1,,2014/12/20 09:34:21,,,,,Pharmacie Mariam Cissé,,SeverinGeo,,,,,,
-7.93684536262231,12.5324471562269,4281287096,node,9,,hospital,,,,,40467902,,,,aa5e579f27e9475fb1e713303fdd33a0,,,,,,0,1,,2016/07/03 23:07:04,,,,,Infirmérie Garnison Base Aérienne 101 Senou,,Mamadi Sangaré,,,,,,
-8.15225583177295,13.6066172169358,5237664322,node,9,,doctors,,,,,53920387,,,,990327177eaf4ae0ba96af0b12edbf6d,,,,,,0,1,,2017/11/19 11:09:35,,,,,CSCOM Seriwala,,Toure 15,,,,,,
-8.07067007431937,12.582999923009,4370511176,node,12,,pharmacy,,,,,63035651,,,,07e3ce1d4af24fd1891e00e68cdc935e,,,,,,0,2,,2018/09/29 12:17:51,,,,,Phamacie Lothiozan,,Jean-Marc Liotier,,,,,,private
-8.05540864029714,12.5615168537181,5249477045,node,9,,clinic,,,,,64586182,,,,edaa8557d414433bbff0c010f9ebd884,,,,,,0,3,,2018/11/16 23:55:12,,,,,CSCOM de Kabalabougou,,Jean-Marc Liotier,,,,,,
-6.83100981282837,13.3403563396215,2163839897,node,15,,clinic,,,,,60605356,,,,092bca5d1ac24b7ba87bb7898bf3fe4b,,,,OMS Survey,,0,3,,2018/07/11 09:19:01,,,,,Centre de Santé Communautaire de Tamani,,Moussaballa77,yes,,,,,
-8.67557425671714,11.7168336627114,6013905181,node,9,,doctors,,,,,68404386,,,,2aae8985944d482f8f069c8c27fb15db,,,,,,0,2,,2019/03/22 10:01:39,,,,,Centre de Santé Communautaire de Banancoro,,Jean-Marc Liotier,,,,,,
-11.4336653122238,14.4417336389364,3189067701,node,12,,clinic,,,,,26859604,,,,8d4b571f937a43328f5031d86ec2e6e8,,,,OMS Survey,,0,3,,2014/11/18 08:13:18,,,,,Centre de Santé de Référence de Kayes,,jgc,,,,,,
-7.96476564973136,12.5840287178045,3386286289,node,12,,pharmacy,,,,,29500821,,,,1a2c9d1126c2487dba11be7f1b174577,,,,,,0,4,,2015/03/15 17:43:03,,,,,Pharmacie Fraternité,,kalifaba,,,,no,,
-8.02765724853705,13.5717461528011,2163840337,node,9,,pharmacy,,,,,16963254,,,,17308b1323e742ef96aafa49360b7d93,,,,,,0,2,,2013/07/15 14:46:01,,,,,Dépôt de PHARMACIE DJIGUIYA,,Paul Mallet,,,,,,
-7.92413093751745,12.6025346189071,3916641266,node,18,,pharmacy,,,,,71225528,,,,4837403db439476495330570801749ea,,,,survey,,0,3,,2019/06/13 16:47:26,,,,,Pharmacie L'Avenir,,mapman44,,,,no,pharmacy,
-6.69410466789603,12.5993310555142,2163839992,node,15,,clinic,,,,,26895573,,,,71cfd82f99f849eba6b6082855436159,,,,OMS Survey,,0,2,,2014/11/19 20:59:13,,,,,Centre de Santé Communautaire de Wacoro,,jgc,yes,,,,,
1.84467998892694,19.3491382900955,2163838598,node,9,,clinic,,,,,50337097,,,,b6bbf985de6e452ab142489a83a3a0f1,,,,,,0,3,,2017/07/16 23:52:44,,,,,ABEIBARA clinic,,سامبا,,,,,,
-7.94127000166955,12.6040499831818,3189067692,node,15,,clinic,,,,,71225528,,,,1fcec8fe0b2948089f5d5f74dc422042,,,,OMS Survey,,0,4,,2019/06/13 16:47:26,,,,,Centre de Santé de Référence de Commune 6,,mapman44,,,,,clinic,
-7.96757174327578,12.6619469735245,7727081599,node,9,,pharmacy,,,,,95347947,,,,07f9d8cf91ac4eadaf3222de452e4cdd,,,,,,0,2,,2020/12/05 20:47:58,,,,,PHARMACIE KANU,,UNGSC-DTLM-Ale_Zena,,,,,,
-8.05340972402834,12.6299281872207,5394478323,node,9,,hospital,,,,,56132368,,,,8f48cee51afd49fa949a5fe82ec536ec,,,,,,0,1,,2018/02/06 23:00:10,,,,,CSCOM de Taliko Bougoudani,,Nathalie SIDIBE,,,,,,
,,791282604,way,12,,hospital,,,,,83465276,,,,dfe16bb60a4944058d2aab4167881bc1,,,,,,0,1,,2020/04/13 09:31:35,,,,,Maternité,,_aahu_,,,,,hospital,
-7.95010000138672,12.6481899234839,2163841702,node,9,,doctors,,,,,22242406,,,,15a41c33cf7540aca8b867f213d2b247,,,,,,0,2,,2014/05/10 00:29:04,,,,,Doctors Médical du Centre,,bdiscoe,,,,,,
-7.9533647526728,12.6073428976626,3386438293,node,12,,doctors,,,,,71225528,,,,050317407a4241ebb3d7181533bfa18a,,,,,,0,2,,2019/06/13 16:47:26,,,,,Cabinet de Consultatation Rapha,,mapman44,,,,,doctor,
-8.14619186010304,11.9052439262644,2163839225,node,15,,clinic,,,,,34100943,,,,1f0ab5e35e0a4524ad00a5b2dda3da0a,,,,OMS Survey,,0,3,,2015/09/18 11:27:55,,,,,Centre de Santé Communautaire de Faraba-Kati,,Jake Strine,no,,,,,
-6.94366024454752,12.0255872687162,2163838889,node,15,,clinic,,,,,26895573,,,,f4794d0d10b642d4bf7be24d3311538c,,,,OMS Survey,,0,2,,2014/11/19 20:59:07,,,,,Centre de Santé Communautaire de Bole,,jgc,yes,,,,,
-6.26643121805546,13.4332624440441,2163840615,node,9,,pharmacy,,,,,16980217,,,,9336d682804c4584b16373326376a45c,,,,,,0,2,,2013/07/16 21:26:09,,,,,Officine DE LA PLACE,,Paul Mallet,,,,,,
-6.645440343899,13.060020151403,2163839929,node,15,,clinic,,,,,26895573,,,,cfbaccb0cad84ad680e589de38d315a6,,,,OMS Survey,,0,2,,2014/11/19 20:59:12,,,,,Centre de Santé Communautaire de Tigui,,jgc,yes,,,,,
-11.4038127449762,12.5605014699677,7623365875,node,9,,hospital,,,,,86678893,,,,61f4440ce8304de4ab35000681559c61,,,,,,0,1,,2020/06/15 16:06:28,,,,,,,DouyonEric,,,,,hospital,
-4.09344000322338,14.5274199910606,2163840431,node,12,,hospital,,,,,26859604,,,,7cc1e4ae3c1b4870b590d35a3d27b24a,,,,OMS Survey,,0,4,,2014/11/18 08:13:22,,,,,Hôpital de Sévaré,,jgc,,,,,,
-9.22839916012697,15.2630492573618,8842416317,node,9,,hospital,,,,,106540647,,,,7f71fd1b37314cfd871d49405ae766ef,,,,,,0,1,,2021/06/17 16:02:28,,,,,Cscom de Tourougoumbe,,kalilouisangare,,,,,,
-4.98502790529395,13.5991599215014,5178044624,node,12,,doctors,,,,,94600100,,,,41630ce959944b21a6fc11e614238a6e,,,,,,0,2,,2020/11/22 22:03:54,,,,,Centre santé communautaire Sy,,Greg_Rose,,,,,doctor,
,,827197735,way,9,,doctors,,,,,89074081,,,,21354aa5cdd2423b9b0ad4cb3d29231b,,,,,,0,2,,2020/08/07 06:51:30,,,,,Centre de Santé Communautaire de Darsalam liberté,,Jean-Marc Liotier,,,,,,
-6.306066555954,13.4180618626389,5222332997,node,12,,pharmacy,,,,,71225941,,,,4d94bf44bfe14e0f84f07796f56fdb65,,,,,,0,2,,2019/06/13 16:59:02,,,,,Pharmacie le Hair,,mapman44,,,,,pharmacy,
-5.68504623686738,11.3059286292646,3471116662,node,9,,hospital,,,,,42783657,,,,5aeff392d02d4054bd6eff181cfce266,,,,,,0,2,,2016/10/10 18:16:46,,,,,Hôpital de Sikasso,,Zoumana Koumaré,,,,,,
-6.25012003447981,13.4331795470217,2163838631,node,9,,doctors,,,,,16980217,,,,358eead43b6b4b1798ba840adc4e9432,,,,,,0,2,,2013/07/16 21:26:09,,,,,BOUBACAR BELCO TOURE,,Paul Mallet,,,,,,
-6.49597391123277,13.1054638967437,3196155327,node,12,,clinic,,,,,26895573,,,,2c16daba295d47b796f42db19de81eb4,,,,Cluster Nutrition,,0,1,,2014/11/19 20:59:05,,,,,Centre de Santé Communautaire de Dioforogo,,jgc,,,,,,
-7.95162056244143,12.5912492244743,6276391537,node,12,,pharmacy,,,,,71225528,,,,5de19302a1614170bdaaf9b2470fa5ff,,,,,,0,2,,2019/06/13 16:47:26,,,,,Mieux vivre,,mapman44,,,,,pharmacy,
-4.59106085414211,13.2879575424845,4959143922,node,9,,hospital,,,,,50141974,,,,178cdcf6f2ff44919aeb4290af5994eb,,,,,,0,1,,2017/07/09 00:03:47,,,,,CCref,,Toulassana,,,,,,
,,791348359,way,12,,hospital,,,,,83474211,,,,13fbfe0c489a407eba8f895aa9bca522,,,,,,0,1,,2020/04/13 11:41:36,,,,,CSCOM,,_aahu_,,,,,hospital,
-7.83809975389676,12.5875173497243,5123170336,node,9,,pharmacy,,,,,52292336,,,,9059c85bd84142bca3e53a8400ccae1d,,,,,,0,1,,2017/09/22 23:55:40,,,,,Pharmacie Woto,,Toure 15,,,,,,
-7.96222593306979,12.5946324958712,3386302833,node,12,,doctors,,,,,29295032,,,,51a611f4e6aa4ddd8600ddd8b898afeb,,24/7,,,,0,1,,2015/03/06 18:22:18,,,,,Cabinet medical Anta,,kalifaba,,,,,,
-8.41366090494083,11.9411319667111,3189067700,node,12,,clinic,,,,,26859604,,,,4d03ba256eee40e3b617e83f44fbbb80,,,,OMS Survey,,0,4,,2014/11/18 08:13:18,,,,,Centre de Santé de Référence de Kangaba,,jgc,,,,,,
-7.80598122294518,11.1503491907949,2163839188,node,12,,clinic,,,,,26816057,,,,fd25ef8ab9c34fe4a68b9a7eda7fa2cc,,,,OMS Survey,,0,2,,2014/11/16 08:09:47,,,,,Centre de Santé Communautaire de Doussoudiana,,jgc,,,,,,
-7.98329007483997,12.5413299619341,3192798460,node,15,,clinic,,,,,26858587,,,,9d49ecd36304460fbe77a732436f7471,,,,OMS Survey,,0,1,,2014/11/18 06:40:04,,,,,Centre de Santé Communautaire ASACOKAL ACI,,jgc,yes,,,,,
-8.00853477463698,12.6056238531407,4664528219,node,12,,pharmacy,,,,,67712578,,,,249e66e252f346ea804f0e701df5a36b,,,,,,0,2,,2019/03/02 12:38:47,,,,,Boutique Vente de Couches Adultes,,Jean-Marc Liotier,,,,no,,
-7.92042362174379,12.7697722788628,2163839743,node,15,,clinic,,,,,26881046,,,,a69619d623f14c38b25171f3474b3ed9,,,,OMS Survey,,0,2,,2014/11/19 07:55:39,,,,,Centre de Santé Communautaire de Safo,,jgc,yes,,,,,
-3.35777335363395,14.1301499671442,5387442721,node,9,,doctors,,,,,56064168,,,,7752002b5d584935887244396075f3e1,,,,,,0,1,,2018/02/04 19:07:49,,,,,Centre de santé Koporona,,Toure 15,,,,,,
-6.2503907699523,13.4335334309737,2163840571,node,9,,pharmacy,,,,,16980217,,,,38ba4987e6be4ae9bd6dea6b19dbaa85,,,,,,0,2,,2013/07/16 21:26:09,,,,,Officine ACCEUIL,,Paul Mallet,,,,,,
-7.97741913840017,12.6541079662195,5136122870,node,9,,pharmacy,,,,,60682204,,,,bb60e6c5ed9644a6a86dbec9cf6987e9,,,,,,0,3,,2018/07/13 10:00:59,,,,,Pharmacie Hirondelle,,UNmapper_tpagnelli,,,,,,
-4.77679955369655,12.3527907847103,3189067724,node,12,,clinic,,,,,111973395,,,,c42cd2828fc949f8858c042e77f3734a,,,,OMS Survey,,0,4,,2021/10/01 17:11:39,,,,,Centre de Santé de Référence de Yorosso,,Pilou@nowhere,,,,,,
-8.00394911922979,12.6537432696124,6326342454,node,12,,doctors,,,,,71225653,,,,e66447735db149ff8a977b786bc03a70,,,,,,0,3,,2019/06/13 16:50:55,,,,,Centre de Santé Communautaire De Darsalam,,mapman44,,,,,doctor,
-9.2283319372635,12.6831992890209,2163839845,node,15,,clinic,,,,,26834382,,,,440662a87ee24fd0adae3a5cd3da89c7,,,,OMS Survey,,0,2,,2014/11/17 00:27:06,,,,,Centre de Santé Communautaire de Sirakoro,,jgc,yes,,,,,
-7.94542692272941,12.5980592693456,6467437285,node,12,,clinic,,,,,71225528,,,,87f574989b8044269fd2e5e28a9afbaf,,,,,,0,2,,2019/06/13 16:47:26,,,,,Clinique Banan,,mapman44,,,,,clinic,
-12.0578191219928,14.7181141555902,5877029687,node,12,,doctors,,,,,62231553,,,,69019f6bb89243cb89e899a0bd4c819e,,24/7,,,,0,1,,2018/09/02 23:32:34,,,,,CSCOM de Lany Tounka,,ly09,,,,,,
,,317777191,way,9,,hospital,,,,,27547733,,,,970f91be1f95438da2edade7a17e2c19,,,,,,0,1,,2014/12/18 10:21:31,,,,,Centre de sante communautaire de Banankoro,,modibo_sam,,,,,,
-8.0001000654735,12.5502299505428,2163841003,node,9,,pharmacy,,,,,22450229,,,,9fbb7af800cb46429d3d6e1ae3d17c72,,,,,,0,2,,2014/05/20 16:56:35,,,,,Pharmacie Notre-Dame,,bdiscoe,,,,,,
-7.93280486619753,12.6506213459564,4108506316,node,15,,clinic,,,,,85202212,,,,20634d13da3749bd8effa685b4218781,,24/7,,,,0,3,,2020/05/14 12:30:33,,,,,Clinique Almed,,liberte2nde,,,,,clinic,
-8.02867254846845,12.6382257684483,3463716033,node,9,,pharmacy,,,,,30311953,,,,57aabe84db794eebb6e7819bec04bb2d,,,,,,0,1,,2015/04/18 17:28:59,,,,,Pharmacie La Croix Verte,,Makank40,,,,,,
-0.350938257341085,16.9550516641043,5487378355,node,12,,hospital,,,,,57302352,,,,ca15f22a92854990ba63a2a41ef4c646,,,,,,0,1,,2018/03/18 22:28:03,,,,,Nouveau CSRéf (Prévision),,Dr Ibrahima Berthe,,,,,hospital,
-7.96350442476083,12.67600485007,5223073024,node,9,,pharmacy,,,,,53689743,,,,d9caf95261174b47af6422607402972e,,,,,,0,1,,2017/11/11 12:42:58,,,,,Pharmacie Mamita,,Toure 15,,,,,,
-8.03404752769751,12.6178149960305,7501260637,node,6,,pharmacy,,,,,84942111,,,,1c424bbe6c79428092214dd0e6bef3f7,,,,,,0,1,,2020/05/09 15:26:11,,,,,,,Lassine77,,,,,,
-6.7929315810824,13.3323085391085,2163839278,node,15,,clinic,,,,,26895573,,,,58a67dabe24148a4957cb5cbe8a82e18,,,,OMS Survey,,0,2,,2014/11/19 20:59:08,,,,,Centre de Santé Communautaire de Garna,,jgc,yes,,,,,
-7.56502413784523,13.569123120022,2163839759,node,18,,clinic,,,,,91523806,,,,cca8719d62b64c70b3ed17f244279e2a,,,,OMS Survey,,0,3,,2020/09/25 17:23:36,,,,,Centre de Santé Communautaire de Samakele,,Greg_Rose,yes,,,,clinic,
